character_class,image
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1282.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1283.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1284.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1285.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1286.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1287.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1288.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1289.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_129.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1290.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1291.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1292.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1293.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1294.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1295.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1296.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1297.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1298.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1299.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_13.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_130.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1300.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1301.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1302.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1303.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1304.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1305.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1306.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1307.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1308.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1309.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_131.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1310.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1311.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1312.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1313.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1314.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1315.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1316.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1317.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1318.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1319.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_132.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1320.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1321.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1322.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1323.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1324.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1325.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1326.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1327.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1328.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1329.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_133.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1330.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1331.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1332.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1333.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1334.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1335.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1336.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1337.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1338.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1339.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_134.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1340.jpg
Ino,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1341.jpg
Ino,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1342.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1343.jpg
Ino,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1344.jpg
Ino,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1345.jpg
Ino,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1346.jpg
Ino,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1347.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1348.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1349.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_135.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1350.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1351.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1352.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1353.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1354.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1355.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1356.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1357.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1358.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1359.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_136.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1360.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1361.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1362.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1363.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1364.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1365.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1366.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1367.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1368.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1369.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_137.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1371.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1372.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1373.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1374.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1375.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1376.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1377.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1378.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1379.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_138.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1380.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1381.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1382.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1383.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1384.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1385.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1386.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1387.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1388.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1389.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_139.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1390.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1391.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1392.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1393.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1394.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1395.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1396.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1397.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1398.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1399.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_14.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_140.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1400.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1401.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1402.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1403.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1404.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1405.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1406.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1407.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1408.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1409.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_141.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1410.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1411.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1412.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1413.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1414.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1415.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1416.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1417.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1418.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1419.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_142.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1420.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1421.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1422.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1423.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1424.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1425.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1426.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1427.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1428.jpg
Kankuro,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1429.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_143.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1430.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1431.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1432.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1433.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1434.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1435.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1436.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1437.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1438.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1439.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_144.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1440.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1441.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1442.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1443.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1444.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1445.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1446.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1447.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1448.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1449.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_145.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1450.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1451.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1452.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1453.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1454.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1455.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1456.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1457.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1458.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1459.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_146.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1460.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1461.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1462.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1463.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1464.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1465.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1466.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1467.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1468.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1469.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_147.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1470.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1471.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1472.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1473.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1474.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1475.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1476.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1477.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1478.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1479.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_148.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1480.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1481.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1482.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1483.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1484.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1485.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1486.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1487.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1488.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1489.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_149.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1490.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1491.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1492.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1493.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1494.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1495.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1496.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1497.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1498.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1499.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_15.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_150.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1500.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1501.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1502.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1503.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1504.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1505.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1506.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1507.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1508.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1509.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_151.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1510.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1511.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1512.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1513.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1514.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1515.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1516.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1517.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1518.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1519.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_152.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1520.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1521.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1522.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1523.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1524.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1525.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1526.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1527.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1528.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1529.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_153.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_1530.jpg
